,ATS2e,AATS1m,AATS2m,AATS0v,AATS1v,AATS1e,AATS0p,AATS0i,ATSC0c,ATSC1c,ATSC1m,ATSC1v,ATSC3p,AATSC0c,AATSC0m,AATSC0p,MATS1s,GATS1v,GATS2e,GATS6p,Mv,Mpe,Mp,fragC,TpiPC,topoRadius,TopoPSA,WTPT-3,WTPT-4,PubchemFP18
157,-0.07233469602014231,-0.13552670762327365,0.01727491146880872,-0.04634456140370417,0.19141200778541986,0.005776045335620932,-0.09348669256152708,-0.2566215423379029,-0.16060884359432043,0.15853403147335887,-0.17342867063087514,0.9343903356772835,0.5369791943295616,-0.10726134521709162,0.01475917782630609,-0.07104900485585626,1.5036050686824878,-1.210647327311679,-1.0998775848482005,0.45684735381960234,0.1035682775711046,-0.09037959060733156,-0.06764691965158413,0.5217245438127883,1.2098885530028014,-0.2417462354056038,-0.3657166224394488,-0.03969518772217829,-0.5955406325001602,0.4241393401869012
18,0.573589028535822,0.18881612024249797,-0.0654027201635106,-0.10514667824791941,0.003944725130372265,-0.3766836732638577,-0.08524023955711317,-0.04117424745694771,4.589860633851435,-4.433461923413358,7.247058234367458,3.1100561934928685,-0.5152480761628612,0.5721849341811068,0.827578233137513,-0.05491634664726958,-0.6416827924715822,0.0017727787688289383,-0.34922471945354955,1.1473143168289912,-0.30774551677445,-0.6764064311873141,-0.0890337787380294,-0.16324188809859672,0.035161538147481325,0.8584458155219402,-0.994807486154026,-0.24386703478193741,-0.9035671135315434,-2.3577157439801275
105,-0.43633378943070117,-0.24587806309756347,-0.38127753730208375,-0.1617990669160872,-0.34180232990936893,-0.26850187794862573,-0.0997232390503716,0.08825923302547456,-0.16083637806844311,0.15871539279163271,-0.23048025679836578,-0.15468523750035448,0.4252806379943686,-0.10729122874809692,-0.18368484488958003,-0.07252865712136233,0.9716663536088487,0.5863674025698822,-0.34827355155153444,0.21288650272826112,-0.43687015885800107,-0.5540068095196878,-0.17205861621428514,-0.27759319971295005,-0.7235973983947838,-0.2417462354056038,-0.6653020843863724,-0.8894991983893807,-0.6060934028213121,0.4241393401869012
187,0.7228961331625521,-0.21299660846612686,-0.19916520075188907,-0.1391220847558572,-0.23279309587290326,-0.05167278118383102,-0.09895563008042049,-0.0029106697621034535,-0.16046819855697686,0.15865885737047455,-0.022670722115555923,-0.38977599579477207,-1.6360049728408466,-0.10731921494408594,-0.1733977830099701,-0.07239391219794358,0.4394899063311395,0.15659580541486104,0.4270268887166521,1.9678310791180498,-0.32007250359980066,-0.3989169002715965,-0.15744702286030077,-0.10087787876989769,1.1736039416560478,0.3083497900581682,-0.28213382281121563,0.11156484373390115,0.5268610334616318,0.4241393401869012
165,-0.09795454080607478,-0.1973974914714202,-0.1887570659140801,-0.0956118641546509,0.00881067077331637,-0.13195857034832317,-0.0969680765812783,-0.2601331175254376,-0.1603135995449719,0.15829366301000547,-0.16742352337456595,0.7839561730636422,0.0021535648116086186,-0.1071989808991132,-0.17270527457793616,-0.07206673732783829,0.4276399340051318,-0.6526239575195802,-0.35275463568016807,0.7829558584660739,-0.11528115703762798,-0.3160216026770777,-0.12121627913776666,0.12720214203622632,0.8617132365705458,-0.2417462354056038,-0.2747986117583916,-0.5967428212288416,-0.2747663125477919,0.4241393401869012
54,-0.343575247039674,-0.05997154843055254,-0.07640053009503975,-0.10980375732661465,-0.09595376022693704,0.38748953088597227,-0.0969092394310248,0.09119955475948348,-0.15959194265409635,0.1579012553881976,0.32200787759370786,0.06021337753894789,0.24919831921399038,-0.10688637204331308,-0.0492732284633502,-0.07023158068625336,-0.5102476159788528,-0.018534881291786473,0.2574760773025248,0.865690577261615,-0.14601513611323458,0.2910319799686807,-0.14135677571639835,-0.23556753618861873,-0.18426090441783258,-0.2417462354056038,0.8397674045312583,0.5541643770517919,0.6327975697297129,0.4241393401869012
202,1.8472437071529846,-0.21678098852629743,-0.27053644028019924,-0.13437006302646246,-0.19314501450273125,-0.14868863632510865,-0.09869739125195423,-0.03758492055267589,-0.1590003381025264,0.15735520013086923,-0.08960164173990635,-0.44982808367728266,0.038121885451194666,-0.1072351734850213,-0.17419779530770463,-0.07233139720418663,0.7053725298372545,0.13044425987753505,-0.1606891085810721,0.6996958393431262,-0.29925006793359876,-0.4070315911355501,-0.15283461582865257,0.054980261016634724,1.5680581421365465,1.4085418409857122,0.5282139666560427,0.6762755226401908,1.165972460864638,0.4241393401869012
108,-0.8059640960468388,1.6785869508473874,5.832884680098098,0.7411184561618823,5.060608687294015,-0.5369663207279549,0.014729964285171097,-1.319241471453749,-0.16036528083764726,0.15840699781494827,-0.21166658071278938,-0.40431716658321626,1.866478850230758,-0.10663020169847855,-0.26420993957543426,-0.035584794149154525,-1.1480114953619909,1.9068435990718777,1.0144164783932228,-1.3972065625744374,2.560269883642627,1.369613399678348,0.8173647799740377,-0.2768668302199369,-0.8208677524106771,-0.7918422608693758,-0.994807486154026,1.044626418286151,-0.9035671135315434,-2.3577157439801275
163,1.5128169319747227,-0.0975310446579618,0.031366404957893716,-0.03535136512511341,0.22210623401460855,-0.027470201957544575,-0.09203348009499203,-0.5405880108939694,-0.15843613764189218,0.1551186825539306,1.207369034685359,0.09740009944134771,1.2672869942068412,-0.10716211192284777,-0.12595390732300785,-0.06935846417939266,-0.7958140278870672,-0.8845996959378534,-0.8025636987248367,0.057379421812423344,0.17045839264602727,-0.08644459519718928,-0.05946851282560583,5.503166526896859,2.2437782016756604,1.6835898537175982,1.1119423409649967,2.2523358859456497,2.0391050717005204,0.4241393401869012
147,3.1413853091159134,-0.2318203703498096,-0.2993221086553864,-0.15207228695778585,-0.26114200837615975,-0.22997796616495803,-0.09921891973758257,0.059183681514915744,-0.15909506715312793,0.15761277241951016,-0.08180138045696281,-0.6706848232188704,-4.094441837830824,-0.10729340553747597,-0.18433878592882003,-0.07243873302391858,0.6452061517462835,0.40105052049408724,-0.0035859558416140107,0.436749329790469,-0.3911074619896622,-0.5570601694497112,-0.16242736664731613,0.16912403849012714,1.175014567839322,3.883973955572686,0.4977149312258789,0.7014935741588741,0.4486221670662849,0.4241393401869012
65,-0.22297517810407017,-0.23911388577498485,-0.36484180203266403,-0.1739358155808973,-0.4058150873747409,-0.08345348095393139,-0.10053453251298008,0.2010784873844755,-0.1602008008755707,0.15837826987816522,-0.21790300220689215,-0.3169894913316628,0.5579931400690201,-0.10714541788006557,-0.1774311200997086,-0.07280513116740625,0.3463858135090395,0.765929997599646,1.3565284922186527,0.36589423799177717,-0.4843591072014627,-0.46999563902662667,-0.18625483099871595,-0.2567360185564301,-0.5882151298733608,0.03330177732628219,-0.42613559769034254,-0.5704634253318456,-0.24502460081755398,0.4241393401869012
182,-0.6948718929497337,0.6809387563475658,1.200166279762943,0.04723583110986281,0.7209552986194617,1.0978066129757276,-0.07423795356457513,0.2205862868812663,-0.15854084223074189,0.15592507032459374,-0.5401903571152906,-0.3133837156268083,-1.4484909036331601,-0.10518044569375223,-0.1549712076549999,-0.0497035540301418,-1.9792859410513064,3.3957522915180722,-1.9221337067160411,-1.3972065625744374,0.7234408303045948,2.648159267473311,0.04206030462317654,-0.2663863561064617,-0.5220947182713059,-0.7918422608693758,2.0016262289246427,1.3691812040314826,1.167844043218042,0.4241393401869012
216,-0.5845028975523905,-0.21957920043194507,-0.2746660809987936,-0.09884086217410284,-0.05305163662754482,-0.32258530438053656,-0.09644206038722886,-0.3487228633323575,-0.1611448500910954,0.15879187204359593,-0.1758098853266982,0.2913990098003145,0.30691097027307335,-0.10739390084069245,-0.18884728598417067,-0.07187751320204447,0.5728870777450193,-0.535897226304715,0.8057116608864298,-0.14086081610371914,-0.15574240090461186,-0.6030642093201117,-0.11318161402531744,-0.26732025974033574,0.15328365833356133,-0.5167942481374898,-0.994807486154026,-1.152343162570325,-0.9035671135315434,-2.3577157439801275
140,1.1986286196846998,-0.2211402319816796,-0.23804166529873877,-0.14714970110850242,-0.21354323590442048,-0.1697833379321115,-0.0990863232185864,0.0828530821538152,-0.15986535926441234,0.15782120444753128,-0.03724924700114199,0.6803700995385197,-0.4995079753490581,-0.107261439872524,-0.1812047526660237,-0.07247255601847205,0.3753979305895403,0.11337419417612783,-0.04669061952017125,0.20489481353227,-0.3622454457925624,-0.5057636342377101,-0.1592208639060598,1.0405598959650264,1.000507225924997,0.3083497900581682,-0.02269898978501389,0.13405657444805816,-0.19325655350520185,0.4241393401869012
125,-0.21390547059185486,-0.24799848596389631,-0.34403236260489833,-0.17913204246824327,-0.4070421121723005,-0.13566349169811673,-0.10058073554248596,0.2877619006832984,-0.16026733391822195,0.15816375811338546,-0.27095092762542816,0.16106381588369525,0.21982159873896784,-0.10717206738219436,-0.1847325447943742,-0.07288638313992502,-0.20103616585396056,0.5992345287937948,0.13815953193552724,0.29964239700815426,-0.5109075481169454,-0.5517957525876482,-0.18622599568914064,-0.2567360185564301,-0.5882151298733608,-0.2417462354056038,-0.10203508827740149,-0.6170093763293775,-0.5985027347905901,0.4241393401869012
101,-0.08035950818357844,-0.25311205972415396,-0.36529675055987937,-0.17519948159537815,-0.38128927737547064,-0.2504673168164222,-0.10016377012224496,0.1400444936165136,-0.1605750001144984,0.15847342956314206,-0.25473151460814464,-0.0574528659300149,-0.20587162959772634,-0.10727205592093893,-0.19170943104992036,-0.07261861442698003,0.14637468975382065,0.7244504136268802,0.2901500820049949,0.1845633476536424,-0.5063791133530834,-0.6511038259030713,-0.1804849071720473,-0.24646307858381578,-0.4875376768220409,-0.2417462354056038,-0.6043040135260451,-0.8898629569472305,-0.6065050866442349,0.4241393401869012
20,-0.3515254566740266,-0.18181610549576702,-0.1565059508099083,-0.09149992106852681,-0.03362536504029823,0.07320011153371372,-0.09736088522795636,-0.19161148091143546,-0.16000080985971354,0.15791935919077776,-0.18235818268271334,0.2694261207237828,0.2058584173449301,-0.10705255880676333,-0.16187080826389927,-0.07223050214695327,0.27098933303558315,-0.5880824769563603,-0.08399464430352073,0.8135883130036571,-0.0741477813850059,-0.06603016337131141,-0.12703701576459334,-0.21512542331382054,0.6675657153528535,0.03330177732628219,-0.09663019592268893,-0.28245720731042817,0.08092649586987823,0.4241393401869012
213,-0.1737470756944191,-0.22560180382542921,-0.3401585861078358,-0.17077135667291965,-0.4112437388702609,0.04858686139660813,-0.10072590874967866,0.23607774521754274,-0.15980758820779153,0.15827703958385225,-0.18554593882150427,-0.5653529924463127,0.7124884067429763,-0.10705188016995767,-0.16698896842789224,-0.0729238344110636,0.3170461679103282,0.7817417013241009,1.8712960900173217,0.47343703382977037,-0.4568643400254376,-0.3238672869072789,-0.18896831398844188,-0.24625554444295483,-0.4875376768220409,0.03330177732628219,-0.24796718185464003,-0.24737288657105014,0.12063318310773322,0.4241393401869012
180,-0.5406311629477211,-0.041047476907485086,-0.08583453048702673,-0.11008547476642756,0.010880676418887854,0.07083931200886118,-0.09483282307137494,-0.038234786267852976,-0.16082821730632849,0.15863706970435285,0.2948412705907881,0.5382132714906388,-0.353033365218377,-0.10722987990090745,-0.006979939852460464,-0.06862966427515692,-0.09270186550659618,-0.21069299321599338,-0.5808930137274283,-1.3972065625744374,-0.19232886973630164,-0.0853762871607613,-0.11877017848038611,-0.27738566557208916,-0.4792208629087315,-0.7918422608693758,-0.17403597571696486,-0.2624585401460446,-0.307341917076409,0.4241393401869012
114,-0.5583896834980769,-0.15030663706430655,-0.07243459035400947,-0.05156164888451705,0.12441763376030535,0.14822964804252478,-0.09606361479489961,-0.3434445241523005,-0.16007738221173207,0.15815850568325646,-0.15887123082226567,0.10622553127403846,0.5222547186859887,-0.10694430642232838,-0.16295455001438353,-0.07222085767574264,0.49459114495268,-0.8051162732970651,0.12332251983792468,0.42038261912580027,0.13360309925989794,0.2298938657354029,-0.10217311518036337,-0.23587883739991009,0.4985022054328258,-0.2417462354056038,-0.04200217676613009,-0.3040310987167987,0.056510239818076256,0.4241393401869012
170,-0.07061900387892403,-0.15857895269471417,-0.09185724247098345,-0.04976136293624998,0.14391006096595874,0.049216892047268965,-0.09547415428063993,-0.4351799058402843,-0.15984257544441943,0.1578373855280148,-0.11835581730745758,0.13650481938825634,0.10008825715923929,-0.10711291268676415,-0.1684672856348194,-0.0720904076370418,0.5070788301375374,-0.8567349800461772,0.1633892384494204,0.9169735917607835,0.12305097479201571,0.021786062481822452,-0.09259824967763756,0.28306028182275866,1.0554084009618938,0.5833978027900542,0.02054014905268645,0.05727072783813594,0.46541365659082007,0.4241393401869012
162,-0.9786685851655469,0.10537144156452918,0.8930060924613287,-0.07186265998187032,-0.2153313397475136,2.9681127450526827,-0.1044642693052016,1.5986845811521702,-0.16096615285333823,0.15858606107346965,-0.17843291635282527,0.28934365294457254,0.4338056996578452,-0.10698538558541376,-0.30023085535702493,-0.07641183849594278,-3.651410991400133,1.9068435990718777,-1.9221337067160411,-1.3972065625744374,0.3551941970195137,3.3646823525149503,-0.2285512731972492,-0.3187887266738378,-1.3664456598552663,-1.0668902736012618,0.2830634919958669,-0.1191832441459946,-0.0718299210883342,0.4241393401869012
103,0.7941755504621749,-0.24732897350068425,-0.37356173716341046,-0.1642234774070596,-0.3293649734601106,-0.29535301761789656,-0.09952957240628077,0.05392347312598984,-0.16062160169287776,0.158682071953777,-0.20237499941499007,-0.4356928429310938,0.5627323511624928,-0.10734293450648169,-0.19405501734168168,-0.07242270153347323,1.1088887113194954,0.6120242507492282,1.4282898617829203,0.5088119718522076,-0.45969959936470367,-0.6855818246430193,-0.16923066818154692,-0.14269600815336808,0.08866625834310145,1.4085418409857122,-0.8166390703183235,-0.8408318538920725,-0.551014125642015,0.4241393401869012
64,-1.068537020509302,-0.3697911957904698,-0.560068558301715,0.5001440175109692,-1.8692249201806945,-5.8297632282224185,-0.01727956438570906,-3.4202906880895387,-0.16119222049629672,0.15880206926844645,-0.17580988532669858,0.29139900980031497,0.4338056996578452,-0.10741385223353069,-0.30307387557374893,-0.07673748101808209,0.7295381299523275,-3.3043368283981867,-1.9221337067160411,-1.3972065625744374,2.16002146552215,0.30154617835061787,0.7599639686014528,-0.3502301490142634,-2.4588303143387877,-1.3419382863331477,-0.994807486154026,-1.0431769722172082,-0.9035671135315434,-2.3577157439801275
189,-1.068537020509302,2.2948380865905675,-0.560068558301715,0.35807252326951433,1.763311651068604,3.2732253606187403,-0.05910024898992274,0.18982108213732987,-0.16119222049629672,0.15880206926844645,-0.17580988532669858,0.29139900980031497,0.4338056996578452,-0.10741385223353069,-0.30307387557374893,-0.07673748101808209,0.7295381299523275,-3.3043368283981867,-1.9221337067160411,-1.3972065625744374,1.7837794939059537,2.639202725827003,0.408231340475294,-0.33974967490078817,-2.069715049628522,-1.0668902736012618,-0.994807486154026,-0.7156784011578577,-0.9035671135315434,-2.3577157439801275
87,-0.23777107339882844,-0.14563512885408578,-0.13678796482498645,-0.09181716668506065,-0.11033475249853297,0.16979878265852286,-0.09386694492954545,-0.1255649079722352,-0.15968134952956844,0.15772587907728197,-0.5109707649280011,-0.6956409548225175,0.8010670013535963,-0.10700477251051872,-0.00017243904114464938,-0.06833301076785007,0.8276718196036366,-0.13037461179680354,0.2396807769981593,0.5046110610819424,-0.1044178040257343,-0.003615886354107131,-0.10361113276233297,-0.2148141221025292,-0.10686429468629649,0.3083497900581682,1.518467458787304,0.5587438277790814,0.4384795804378164,0.4241393401869012
86,5.590033964760438,-0.2358736687064182,-0.32947600733697585,-0.15664898426953935,-0.2792377874989951,-0.23935096670520414,-0.09941890922189084,0.046770012511670865,-0.15801186351469895,0.15675383085379327,-0.10268394360777482,-1.199033236594088,-1.2388081271051208,-0.10729848879310697,-0.18508442905492908,-0.07243852313574252,0.7838944889376117,0.4980319692121188,-0.1481894377295388,0.5386776179805133,-0.415220943172287,-0.5730019523149199,-0.1666704149418576,0.4391259557501519,1.270093476284669,1.9586378664494841,1.035887784259399,1.3011694393218491,1.873196280041155,0.4241393401869012
4,-0.9872577658765692,1.7412416221410232,6.5739581136514875,0.7411184561618823,4.407798274828535,-0.2291331266562613,0.014729964285171097,-1.319241471453749,-0.16077875066571642,0.15840699781494827,-0.21166658071278938,-0.40431716658321626,0.4338056996578452,-0.10663020169847855,-0.26420993957543426,-0.035584794149154525,-3.651410991400133,1.9068435990718777,-1.9221337067160411,-1.3972065625744374,2.560269883642627,1.369613399678348,0.8173647799740377,-0.3187887266738378,-1.5018279283766893,-1.0668902736012618,-0.994807486154026,-0.1191832441459946,-0.9035671135315434,-2.3577157439801275
52,-0.07714452081943328,-0.22803205806626634,-0.3111602319130302,-0.17028570710377222,-0.40051155154018075,0.009239196283783495,-0.1006035102302352,0.2171849504646963,-0.1598210693570838,0.15820371455858592,-0.18564266269279625,-0.5666974334390065,0.3640384052334186,-0.10708900889656889,-0.1698352067846007,-0.07286813540479091,0.004632463025183427,0.763320634491282,1.6499988461068469,0.7333793319894365,-0.45833746995461844,-0.3647363155290335,-0.18696835418716612,-0.23587883739991009,-0.39504826338866805,0.03330177732628219,-0.24796718185464003,-0.2571690045061619,0.10954642461284664,0.4241393401869012
25,-0.5478951621366676,-0.2080460204698769,-0.23171859770832856,-0.1294921300743733,-0.22836066727731508,-0.06787194763636958,-0.09844795006583205,0.20813019004633274,-0.1607476291542235,0.15838345971522705,-0.16016441571027978,0.02238570517815213,0.371539649875989,-0.10722659995310439,-0.17698306638490977,-0.07263060650878313,0.3175301532645096,-0.18716158490256565,-0.04490873932667144,0.3868654528611535,-0.26092297829846195,-0.383629021206568,-0.14412105763726937,-0.26711272559947485,-0.0048237807269138015,-0.5167942481374898,-0.44119208353561323,-0.5076420918103406,-0.9035671135315434,-2.3577157439801275
212,0.37809574068854046,-0.23628221936364505,-0.33376780704872283,-0.15377129028457182,-0.29277704515624103,-0.2289890008249865,-0.09932571314801082,0.035874166694120274,-0.16038270659289333,0.15818738623642983,-0.19728184667598467,-0.3988562714560685,-0.12695954497056816,-0.10728599606557762,-0.18348812558427693,-0.0724229214545075,0.6731570978068137,0.4515183172010709,-0.11217248275561092,0.48294912407243307,-0.4002413720806214,-0.5515641154090914,-0.16488329064498802,-0.17372236221207193,0.04821735121947593,0.8584458155219402,-0.48713366855066975,-0.5628000450103471,-0.23635156855705067,0.4241393401869012
126,0.33565109944855487,-0.15902711643190962,-0.18479287836871472,-0.12003315100237023,-0.1577186927389379,-0.06056961640989871,-0.09270611852761557,0.1537578109630156,-0.15931841180571177,0.15752124212467064,0.5099493094622428,-0.2929186956150657,1.9122537947489104,-0.10707562033114221,-0.1239199961959493,-0.06360428938041428,-0.8134460557205202,0.6023180024918605,1.540459316366477,-0.742074437001997,-0.31525737844269025,-0.3327686788020516,-0.134746309754073,-0.17330729393035016,0.19001540010854473,-0.2417462354056038,-0.21959149699239924,0.9100399864382118,0.5520373281147619,0.4241393401869012
80,1.0350939617575816,-0.2562908903189644,-0.3900700124023646,-0.17148081984007987,-0.3446357297156841,-0.3643496241759794,-0.0996831125631372,0.06837317952774521,-0.16095143521732808,0.1587879482053051,-0.24091607761562717,-0.18565497167369194,0.42451911316108804,-0.10738700746173781,-0.2018262328121393,-0.07242972494492275,0.15208161198383466,0.7224844098261399,1.769242978663343,0.5196305848124014,-0.5005338082611617,-0.7736335828956983,-0.17244016255047934,-0.13242306818075378,0.0916602636575013,1.6835898537175982,-0.994807486154026,-1.152343162570325,-0.9035671135315434,-2.3577157439801275
23,-0.34094054444642624,-0.24648260909356298,-0.3459983915942141,-0.1622541101098079,-0.3366200982357071,-0.2796898526223639,-0.0996868893107729,0.08181467744227121,-0.16085346078805396,0.15865186265200287,-0.23147486469457465,-0.15673704904316152,0.21131167117634975,-0.10731112388453881,-0.18556815949955732,-0.07250867014234211,0.5781497454484334,0.5882498242477461,-0.5773081001109298,0.744810988463971,-0.44115506987987047,-0.5787024283753056,-0.17152783195631152,-0.2672164926699053,-0.6086310037746996,-0.5167942481374898,-0.6653020843863724,-0.886603885047202,-0.6028166313487366,0.4241393401869012
99,0.8466047387812721,-0.22792180806694357,-0.3230631149963522,-0.1537491624623682,-0.2846126945371443,-0.14900445335042267,-0.0995620485987261,0.07368917496630889,-0.16010627551587514,0.1581521375544994,-0.14576553987444862,-0.4940661106228771,0.48977085682422794,-0.10728106549228124,-0.1763882316233264,-0.07252517210147583,1.0319812546369318,0.4597098967833416,-0.8607358425105872,0.48239845048779373,-0.3912345214260412,-0.45253658022597304,-0.16864378376618339,-0.11125458581294247,0.29486666199177863,1.6835898537175982,0.02054014905268645,0.04460989726316201,0.45108475897452055,0.4241393401869012
16,-0.8443105722874671,-0.10927940296150877,-0.02445576798354409,-0.08428796250844586,-0.14596065833106633,0.4534646564727427,-0.09570115405474418,0.48441921515693626,-0.16048985074910682,0.15826644606314594,-0.22291155304187343,0.3577381660732463,0.3747765359248202,-0.1068222062832011,0.1341948352388298,-0.07097526743546588,-0.03113758788428936,-1.1627004573756152,0.11192902898249066,-1.3972065625744374,-0.028543182327998913,0.44485079330342137,-0.1090993981473831,-0.3085157867012234,-1.1662173833006693,-0.7918422608693758,-0.16303315913772862,-0.3930682584793332,-0.6177921138851263,0.4241393401869012
0,0.71106221696152,-0.1982825925395743,-0.2422811259847647,-0.12819982542524622,-0.18886409591771477,0.022376505786804654,-0.09871369963816448,-0.026392584370663583,-0.15910222894235657,0.15801191590954358,-0.0024555217423584412,-0.5501397741160396,0.8365666839069471,-0.10712043246308227,-0.16649075803466284,-0.0723915693202004,0.6938101230115724,0.0348198885272942,1.792944072368958,0.9197037818293542,-0.25902435746082214,-0.2709259098418171,-0.15244394939270622,0.40768453340972627,1.2362490135186193,0.8584458155219402,-0.10396540697551312,0.5053122918113769,0.9724847890889736,0.4241393401869012
72,-0.4529829038951951,-0.21174475819643274,-0.19563229363828857,-0.10718524131658032,-0.0808648618258431,-0.15328573630496076,-0.0972864774533729,-0.22533140519602243,-0.16064990937750495,0.15842159248030244,-0.20009880061696453,0.46950942575653637,-0.11846543531670689,-0.10722697154992346,-0.17742400880438872,-0.0720625756669608,-0.3783359148882954,-0.5345362405516043,0.00015351428418293282,0.09084540011719737,-0.1776412377146969,-0.42576546635087026,-0.12750550531133348,-0.24646307858381578,0.35014060720764484,-0.5167942481374898,-0.6043040135260451,-0.8933273666304968,-0.610425933018292,0.4241393401869012
148,-0.16312166168175898,-0.20890087412262054,-0.25002971396986245,-0.14641894595737273,-0.3177878764669344,0.022830742891465163,-0.09979502410228028,0.20477750112400891,-0.16004084378375188,0.15797600944853935,-0.16082316204046004,-0.7837728607110848,-0.4150718862625957,-0.1071228912198002,-0.16154477069077194,-0.07279042890355188,0.6284754516231595,0.49402270586080127,0.08611176156645625,-0.20622572822953278,-0.3305246216100779,-0.19419822705290304,-0.17031214933679573,-0.2253983632864349,-0.17458179082050376,-0.2417462354056038,-0.09508594096419966,-0.00386662134925714,0.03181637911811888,0.4241393401869012
55,0.18192032353628174,-0.2341701883771884,-0.33548882815199405,-0.15208274687625892,-0.2916696162640683,-0.2101085108973192,-0.09931219724379955,0.036062679443564456,-0.16045860804360915,0.15828901987131797,-0.19630198457131234,-0.3925465859399214,0.6423898401864854,-0.10728143149201723,-0.18133412958930017,-0.07243151014829577,0.8355686687756866,0.43127468951995823,-0.4414869991317904,0.4646836798517928,-0.389907603519195,-0.5218156138297123,-0.1644901302341832,-0.19447577629816148,-0.03510187909734364,0.5833978027900542,-0.48713366855066975,-0.5719885547374062,-0.24675066633706907,0.4241393401869012
33,1.3418075632673852,-0.21051177300653576,-0.19500515047486922,-0.12953817435136797,-0.15776345912430328,-0.12850104223060482,-0.09840294619094646,0.05769961542904782,-0.15946788515657426,0.1574964517828965,-0.08046608373183795,0.7662031650993447,-2.3371382839466985,-0.10723719614520075,-0.1769503841401059,-0.07243118618280599,0.2987455459076693,-0.1881488456401399,-0.424752335447209,-0.2455032013123485,-0.27131096623891726,-0.41630828089225164,-0.1455804897910608,1.3520686413972305,1.4672254858320959,0.5833978027900542,0.5930726749125932,0.7134044723059507,-0.2689034756733214,0.4241393401869012
27,-0.20176414288064554,-0.23203329269811276,-0.283041261158808,-0.12554095465539863,-0.15196877244040002,-0.3367534530652674,-0.0976333660484878,-0.19541188464629292,-0.16110713937692622,0.15877288437188022,-0.17580988532669967,0.2913990098003177,-0.013878905297527819,-0.10739235162901413,-0.19204563049863996,-0.072013592300033,-0.6184462164271832,-0.15591532100355315,0.5185175713756603,1.0930511437993193,-0.2824765405647924,-0.6657599802890185,-0.1349631346392635,-0.22581343156815667,0.5777191898370451,-0.5167942481374898,-0.994807486154026,-1.152343162570325,-0.9035671135315434,-2.3577157439801275
149,-0.21305125357272675,-0.20422124725878782,-0.24090065574069347,-0.15172840443201788,-0.28452629284740166,0.04471661194592216,-0.09971328135739378,0.30978491272625447,-0.1601619658862394,0.1584181814828633,-0.09822604849948774,-0.014765164664994241,0.1310420774016578,-0.10708841149361882,-0.1709438491310846,-0.0728620124276979,0.4112624698096624,0.14468967818475856,1.4361828984002276,-0.8449578613067689,-0.36031354943903293,-0.32821043775588116,-0.1676676981353007,-0.02834469653901476,0.0011284113915019107,-0.5167942481374898,-0.47921936188841213,-0.13282392850317384,-0.5971557831439298,0.4241393401869012
83,-0.4010918158487298,-0.25883666517984694,-0.39915480064112663,-0.1655910935304263,-0.3648556503265858,-0.36724577384727264,-0.09942032454609315,0.03455457744801104,-0.16107047435844055,0.1587934022033461,-0.23904261650124065,-0.1719275206360091,0.38304780794932697,-0.10737539459947755,-0.20026994493166492,-0.07236350997778106,0.32137516773699965,0.6040484922043615,1.4376692475392396,0.30255532970947574,-0.4725777480995202,-0.7598036367423776,-0.16763541515227043,-0.2776969667833805,-0.6631762706433854,-0.2417462354056038,-0.994807486154026,-1.152343162570325,-0.9035671135315434,-2.3577157439801275
196,-0.6513164209267052,-0.19713113084930695,-0.177050553975047,-0.08528304660243964,0.0014399929637105673,-0.07651575850776941,-0.09648628480074903,-0.3227886449782901,-0.16065373431373312,0.15840571077479712,-0.2027613188814935,0.48532647341191637,-0.15594265694977333,-0.10715870364192531,-0.1733789005015816,-0.07201777361592512,-0.14345780717073373,-0.8553700416127121,-0.47316488406103907,-0.38159601574958885,-0.06704004827593074,-0.30050114089172336,-0.11245678922296015,-0.2672164926699053,0.16846132953422832,-0.5167942481374898,-0.6043040135260451,-0.8799556999703739,-0.5952925465159155,0.4241393401869012
127,-0.7166824340161033,-0.23236655310815665,-0.3564937079588013,-0.18356434107085115,-0.4847572476767057,0.25095261502441907,-0.10182015708136198,0.39322146038808614,-0.16013810803956213,0.15818503594593805,-0.26578436964221347,0.08022613218267693,0.3361010141422566,-0.10679912535940837,-0.15391833051811663,-0.07338530010529953,-0.21897542088739558,0.5647510379237946,0.7432557515251276,-1.3972065625744374,-0.49795298850366865,-0.13560180104255795,-0.20773877235999907,-0.3086195537716539,-1.2914845196466165,-0.7918422608693758,-0.2138005408980643,-0.6365466971300392,-0.3198143573141066,0.4241393401869012
29,-0.7268924556903482,-0.17058339400007952,-0.17294853466318744,-0.14473494715156118,-0.4263045339454484,0.5349891704869009,-0.10108635429675679,0.32993018015665926,-0.16015352981720987,0.15769582920627248,-0.15743325015265705,-0.5686954744177284,0.05785210747990365,-0.10675764111219388,-0.13410597314157005,-0.07331150143166955,0.3229315174361566,0.7557679456294188,0.4271444648299728,-1.3972065625744374,-0.27618600531562315,0.3720789181212311,-0.1919630189537905,-0.29813907965817865,-0.9977462690463398,-0.7918422608693758,-0.30896525271496716,-0.3168682846522994,0.04198175198610256,0.4241393401869012
