,PubchemFP10,PubchemFP18,PubchemFP37,PubchemFP80,PubchemFP241,PubchemFP244,PubchemFP257,PubchemFP335,PubchemFP344,PubchemFP346,PubchemFP352,PubchemFP380,PubchemFP383,PubchemFP405,PubchemFP411,PubchemFP440,PubchemFP452,PubchemFP548,PubchemFP552,PubchemFP553,PubchemFP574,PubchemFP636,PubchemFP637,PubchemFP659,PubchemFP666,PubchemFP672,PubchemFP678,PubchemFP680,PubchemFP694,PubchemFP763
93,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,2.371708245126284,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,1.537881453519537,1.2344267996967353,5.41162769282166,-0.06884283908215144
31,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
141,0.4522670168666453,-2.2880765104443204,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,1.689540012709215,-0.42163702135578385,-0.46732301954611777,5.859465277082315,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
81,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
21,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
108,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
34,-2.2110831935702664,-2.2880765104443204,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
42,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
100,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,-1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,5.41162769282166,-0.06884283908215144
191,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,2.371708245126284,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,1.537881453519537,1.2344267996967353,5.41162769282166,-0.06884283908215144
75,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
157,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
162,0.4522670168666453,-2.2880765104443204,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,1.689540012709215,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
204,-2.2110831935702664,-2.2880765104443204,3.6239941133138354,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
59,0.4522670168666453,-2.2880765104443204,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
38,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
209,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,3.187145233095301,2.1747941810042,2.512039973325704,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
169,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,2.371708245126284,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
182,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
7,-2.2110831935702664,0.4370483222197015,3.6239941133138354,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
201,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
105,0.4522670168666453,-2.2880765104443204,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
133,0.4522670168666453,-2.2880765104443204,3.6239941133138354,5.859465277082315,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
165,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
63,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
8,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,4.494441010848846,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
148,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
123,0.4522670168666453,0.4370483222197015,-0.2759386380695814,5.859465277082315,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,-1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
101,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
164,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,2.371708245126284,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
203,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,2.1747941810042,2.512039973325704,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
54,0.4522670168666453,-2.2880765104443204,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
192,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
94,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
114,0.4522670168666453,0.4370483222197015,3.6239941133138354,5.859465277082315,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
177,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
65,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,4.494441010848846,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
